WL	QE	DSig	MSig	Mcorr	RPI	DSD	M SD	R SD	GC	ver. 1.4.1.56090
920.0	7.4784E+1	1.0865E+0	7.0052E-1	9.8917E-1	1.4215E-2	0.128	0.135	0.007	A-A-D-3-0
925.0	7.3847E+1	8.1800E-1	5.2238E-1	1.0003E+0	1.1084E-2	0.444	0.460	0.019	A-A-D-3-0
930.0	7.2822E+1	9.3326E-1	5.9258E-1	1.0138E+0	1.3173E-2	0.094	0.093	0.004	A-A-D-3-1
935.0	7.2034E+1	1.3126E+0	8.2933E-1	1.0066E+0	1.8463E-2	0.159	0.163	0.004	A-A-D-3-0
940.0	7.0891E+1	1.3935E+0	8.7724E-1	9.9544E-1	1.9478E-2	0.349	0.374	0.026	A-A-D-3-1
945.0	6.9959E+1	1.4310E+0	9.0071E-1	9.9722E-1	2.0342E-2	0.522	0.551	0.030	A-A-D-3-0
950.0	6.8764E+1	1.2191E+0	7.6816E-1	9.8076E-1	1.7054E-2	0.442	0.469	0.027	A-A-D-3-0
955.0	6.7548E+1	8.3597E-1	5.2691E-1	9.8204E-1	1.1936E-2	0.575	0.607	0.032	A-A-D-3-1
960.0	6.6166E+1	7.3702E-1	4.6752E-1	1.0015E+0	1.1172E-2	0.241	0.245	0.004	A-B-D-3-2
965.0	6.4612E+1	9.1445E-1	5.8390E-1	1.0067E+0	1.4343E-2	0.336	0.359	0.023	A-A-D-3-2
970.0	6.3047E+1	1.3896E+0	8.9399E-1	1.0217E+0	2.3011E-2	0.431	0.461	0.031	A-A-D-3-2
975.0	6.1694E+1	2.6448E+0	1.7180E+0	9.9571E-1	4.2503E-2	0.492	0.531	0.040	A-A-D-3-0
980.0	5.9762E+1	1.4099E+0	9.1911E-1	9.5980E-1	2.1733E-2	0.212	0.230	0.018	A-A-D-3-0
985.0	5.7667E+1	2.1313E+0	1.4100E+0	1.0381E+0	3.9832E-2	0.394	0.426	0.032	A-A-D-3-0
990.0	5.6185E+1	2.1774E+0	1.4485E+0	9.5357E-1	3.5239E-2	0.102	0.108	0.007	A-A-D-3-0
995.0	5.3991E+1	9.0190E-1	6.0341E-1	9.5779E-1	1.5324E-2	0.258	0.283	0.026	A-A-D-3-0
1000.0	5.1762E+1	6.2921E-1	4.2608E-1	9.8899E-1	1.1890E-2	0.170	0.177	0.007	A-B-D-3-1
1005.0	4.9661E+1	6.6424E-1	4.5443E-1	1.0001E+0	1.3378E-2	0.231	0.240	0.009	A-B-D-3-0
1010.0	4.7526E+1	6.6825E-1	4.5980E-1	9.8399E-1	1.3614E-2	0.093	0.094	0.002	A-B-D-3-0
1015.0	4.5411E+1	4.8056E-1	3.3078E-1	9.7737E-1	1.0109E-2	0.203	0.178	0.072	M-B-D-3-0
1020.0	4.3063E+1	3.5324E-1	2.4256E-1	9.8075E-1	7.8900E-3	0.176	0.206	0.030	B-B-D-3-0
